bill_id,version_type,url
HR1-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1pcs/xml/BILLS-115hr1pcs.xml
HR1-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1eh/xml/BILLS-115hr1eh.xml
HR1-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1rh/xml/BILLS-115hr1rh.xml
HR1-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1ih/xml/BILLS-115hr1ih.xml
HR10-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr10rfs/xml/BILLS-115hr10rfs.xml
HR10-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr10eh/xml/BILLS-115hr10eh.xml
HR10-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr10rh/xml/BILLS-115hr10rh.xml
HR10-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr10ih/xml/BILLS-115hr10ih.xml
HR100-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr100ih/xml/BILLS-115hr100ih.xml
HR1000-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1000ih/xml/BILLS-115hr1000ih.xml
HR1001-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1001ih/xml/BILLS-115hr1001ih.xml
HR1002-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1002ih/xml/BILLS-115hr1002ih.xml
HR1003-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1003rh/xml/BILLS-115hr1003rh.xml
HR1003-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1003ih/xml/BILLS-115hr1003ih.xml
HR1004-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1004rfs/xml/BILLS-115hr1004rfs.xml
HR1004-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1004eh/xml/BILLS-115hr1004eh.xml
HR1004-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1004rh/xml/BILLS-115hr1004rh.xml
HR1004-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1004ih/xml/BILLS-115hr1004ih.xml
HR1005-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1005rfs/xml/BILLS-115hr1005rfs.xml
HR1005-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1005eh/xml/BILLS-115hr1005eh.xml
HR1005-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1005rh/xml/BILLS-115hr1005rh.xml
HR1005-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1005ih/xml/BILLS-115hr1005ih.xml
HR1006-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1006ih/xml/BILLS-115hr1006ih.xml
HR1007-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1007ih/xml/BILLS-115hr1007ih.xml
HR1008-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1008ih/xml/BILLS-115hr1008ih.xml
HR1009-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1009rfs/xml/BILLS-115hr1009rfs.xml
HR1009-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1009eh/xml/BILLS-115hr1009eh.xml
HR1009-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1009rh/xml/BILLS-115hr1009rh.xml
HR1009-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1009ih/xml/BILLS-115hr1009ih.xml
HR101-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr101ih/xml/BILLS-115hr101ih.xml
HR1010-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1010ih/xml/BILLS-115hr1010ih.xml
HR1011-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1011ih/xml/BILLS-115hr1011ih.xml
HR1012-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1012ih/xml/BILLS-115hr1012ih.xml
HR1013-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1013ih/xml/BILLS-115hr1013ih.xml
HR1014-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1014ih/xml/BILLS-115hr1014ih.xml
HR1015-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1015ih/xml/BILLS-115hr1015ih.xml
HR1016-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1016ih/xml/BILLS-115hr1016ih.xml
HR1017-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1017ih/xml/BILLS-115hr1017ih.xml
HR1018-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1018ih/xml/BILLS-115hr1018ih.xml
HR1019-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1019ih/xml/BILLS-115hr1019ih.xml
HR102-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr102ih/xml/BILLS-115hr102ih.xml
HR1020-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1020ih/xml/BILLS-115hr1020ih.xml
HR1021-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1021ih/xml/BILLS-115hr1021ih.xml
HR1022-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1022ih/xml/BILLS-115hr1022ih.xml
HR1023-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1023ih/xml/BILLS-115hr1023ih.xml
HR1024-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1024ih/xml/BILLS-115hr1024ih.xml
HR1025-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1025ih/xml/BILLS-115hr1025ih.xml
HR1026-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1026pcs/xml/BILLS-115hr1026pcs.xml
HR1026-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1026eh/xml/BILLS-115hr1026eh.xml
HR1026-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1026rh/xml/BILLS-115hr1026rh.xml
HR1026-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1026ih/xml/BILLS-115hr1026ih.xml
HR1027-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1027ih/xml/BILLS-115hr1027ih.xml
HR1028-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1028ih/xml/BILLS-115hr1028ih.xml
HR1029-115,Engrossed Amendment Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1029eas/xml/BILLS-115hr1029eas.xml
HR1029-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1029rs/xml/BILLS-115hr1029rs.xml
HR1029-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1029rfs/xml/BILLS-115hr1029rfs.xml
HR1029-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1029eh/xml/BILLS-115hr1029eh.xml
HR1029-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1029rh/xml/BILLS-115hr1029rh.xml
HR1029-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1029ih/xml/BILLS-115hr1029ih.xml
HR103-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr103ih/xml/BILLS-115hr103ih.xml
HR1030-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1030ih/xml/BILLS-115hr1030ih.xml
HR1031-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1031ih/xml/BILLS-115hr1031ih.xml
HR1032-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1032ih/xml/BILLS-115hr1032ih.xml
HR1033-115,Received in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1033rds/xml/BILLS-115hr1033rds.xml
HR1033-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1033eh/xml/BILLS-115hr1033eh.xml
HR1033-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1033ih/xml/BILLS-115hr1033ih.xml
HR1034-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1034ih/xml/BILLS-115hr1034ih.xml
HR1035-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1035ih/xml/BILLS-115hr1035ih.xml
HR1036-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1036ih/xml/BILLS-115hr1036ih.xml
HR1037-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr1037enr/xml/BILLS-115hr1037enr.xml
HR1037-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1037pcs/xml/BILLS-115hr1037pcs.xml
HR1037-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1037eh/xml/BILLS-115hr1037eh.xml
HR1037-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1037rh/xml/BILLS-115hr1037rh.xml
HR1037-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1037ih/xml/BILLS-115hr1037ih.xml
HR1038-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1038ih/xml/BILLS-115hr1038ih.xml
HR1039-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1039rfs/xml/BILLS-115hr1039rfs.xml
HR1039-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1039eh/xml/BILLS-115hr1039eh.xml
HR1039-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1039rh/xml/BILLS-115hr1039rh.xml
HR1039-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1039ih/xml/BILLS-115hr1039ih.xml
HR104-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr104ih/xml/BILLS-115hr104ih.xml
HR1040-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1040ih/xml/BILLS-115hr1040ih.xml
HR1041-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1041ih/xml/BILLS-115hr1041ih.xml
HR1042-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1042ih/xml/BILLS-115hr1042ih.xml
HR1043-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1043ih/xml/BILLS-115hr1043ih.xml
HR1044-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1044ih/xml/BILLS-115hr1044ih.xml
HR1045-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1045ih/xml/BILLS-115hr1045ih.xml
HR1046-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1046ih/xml/BILLS-115hr1046ih.xml
HR1047-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1047ih/xml/BILLS-115hr1047ih.xml
HR1048-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1048ih/xml/BILLS-115hr1048ih.xml
HR1049-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1049ih/xml/BILLS-115hr1049ih.xml
HR105-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr105ih/xml/BILLS-115hr105ih.xml
HR1050-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1050ih/xml/BILLS-115hr1050ih.xml
HR1051-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1051ih/xml/BILLS-115hr1051ih.xml
HR1052-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1052ih/xml/BILLS-115hr1052ih.xml
HR1053-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1053ih/xml/BILLS-115hr1053ih.xml
HR1054-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1054ih/xml/BILLS-115hr1054ih.xml
HR1055-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1055ih/xml/BILLS-115hr1055ih.xml
HR1056-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1056ih/xml/BILLS-115hr1056ih.xml
HR1057-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1057ih/xml/BILLS-115hr1057ih.xml
HR1058-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1058rfs/xml/BILLS-115hr1058rfs.xml
HR1058-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1058eh/xml/BILLS-115hr1058eh.xml
HR1058-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1058ih/xml/BILLS-115hr1058ih.xml
HR1059-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1059ih/xml/BILLS-115hr1059ih.xml
HR106-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr106ih/xml/BILLS-115hr106ih.xml
HR1060-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1060ih/xml/BILLS-115hr1060ih.xml
HR1061-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1061ih/xml/BILLS-115hr1061ih.xml
HR1062-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1062ih/xml/BILLS-115hr1062ih.xml
HR1063-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1063ih/xml/BILLS-115hr1063ih.xml
HR1064-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1064ih/xml/BILLS-115hr1064ih.xml
HR1065-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1065ih/xml/BILLS-115hr1065ih.xml
HR1066-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1066rfs/xml/BILLS-115hr1066rfs.xml
HR1066-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1066eh/xml/BILLS-115hr1066eh.xml
HR1066-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1066rh/xml/BILLS-115hr1066rh.xml
HR1066-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1066ih/xml/BILLS-115hr1066ih.xml
HR1067-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1067ih/xml/BILLS-115hr1067ih.xml
HR1068-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1068ih/xml/BILLS-115hr1068ih.xml
HR1069-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1069ih/xml/BILLS-115hr1069ih.xml
HR107-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr107ih/xml/BILLS-115hr107ih.xml
HR1070-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1070ih/xml/BILLS-115hr1070ih.xml
HR1071-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1071ih/xml/BILLS-115hr1071ih.xml
HR1072-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1072ih/xml/BILLS-115hr1072ih.xml
HR1073-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1073rfs/xml/BILLS-115hr1073rfs.xml
HR1073-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1073eh/xml/BILLS-115hr1073eh.xml
HR1073-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1073rh/xml/BILLS-115hr1073rh.xml
HR1073-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1073ih/xml/BILLS-115hr1073ih.xml
HR1074-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr1074enr/xml/BILLS-115hr1074enr.xml
HR1074-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1074rfs/xml/BILLS-115hr1074rfs.xml
HR1074-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1074eh/xml/BILLS-115hr1074eh.xml
HR1074-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1074rh/xml/BILLS-115hr1074rh.xml
HR1074-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1074ih/xml/BILLS-115hr1074ih.xml
HR1075-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1075ih/xml/BILLS-115hr1075ih.xml
HR1076-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1076ih/xml/BILLS-115hr1076ih.xml
HR1077-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1077ih/xml/BILLS-115hr1077ih.xml
HR1078-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1078ih/xml/BILLS-115hr1078ih.xml
HR1079-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1079ih/xml/BILLS-115hr1079ih.xml
HR108-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr108ih/xml/BILLS-115hr108ih.xml
HR1080-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1080ih/xml/BILLS-115hr1080ih.xml
HR1081-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1081ih/xml/BILLS-115hr1081ih.xml
HR1082-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1082ih/xml/BILLS-115hr1082ih.xml
HR1083-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1083ih/xml/BILLS-115hr1083ih.xml
HR1084-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1084ih/xml/BILLS-115hr1084ih.xml
HR1085-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1085ih/xml/BILLS-115hr1085ih.xml
HR1086-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1086ih/xml/BILLS-115hr1086ih.xml
HR1087-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1087ih/xml/BILLS-115hr1087ih.xml
HR1088-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1088ih/xml/BILLS-115hr1088ih.xml
HR1089-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1089ih/xml/BILLS-115hr1089ih.xml
HR109-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr109ih/xml/BILLS-115hr109ih.xml
HR1090-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1090ih/xml/BILLS-115hr1090ih.xml
HR1091-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1091ih/xml/BILLS-115hr1091ih.xml
HR1092-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1092ih/xml/BILLS-115hr1092ih.xml
HR1093-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1093rfs/xml/BILLS-115hr1093rfs.xml
HR1093-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1093eh/xml/BILLS-115hr1093eh.xml
HR1093-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1093rh/xml/BILLS-115hr1093rh.xml
HR1093-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1093ih/xml/BILLS-115hr1093ih.xml
HR1094-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1094ih/xml/BILLS-115hr1094ih.xml
HR1095-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1095ih/xml/BILLS-115hr1095ih.xml
HR1096-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1096rh/xml/BILLS-115hr1096rh.xml
HR1096-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1096ih/xml/BILLS-115hr1096ih.xml
HR1097-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1097ih/xml/BILLS-115hr1097ih.xml
HR1098-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1098ih/xml/BILLS-115hr1098ih.xml
HR1099-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1099ih/xml/BILLS-115hr1099ih.xml
HR110-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr110ih/xml/BILLS-115hr110ih.xml
HR1100-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1100ih/xml/BILLS-115hr1100ih.xml
HR1101-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1101rfs/xml/BILLS-115hr1101rfs.xml
HR1101-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1101eh/xml/BILLS-115hr1101eh.xml
HR1101-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1101rh/xml/BILLS-115hr1101rh.xml
HR1101-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1101ih/xml/BILLS-115hr1101ih.xml
HR1102-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1102ih/xml/BILLS-115hr1102ih.xml
HR1103-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1103ih/xml/BILLS-115hr1103ih.xml
HR1104-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1104ih/xml/BILLS-115hr1104ih.xml
HR1105-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1105ih/xml/BILLS-115hr1105ih.xml
HR1106-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1106ih/xml/BILLS-115hr1106ih.xml
HR1107-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1107rfs/xml/BILLS-115hr1107rfs.xml
HR1107-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1107eh/xml/BILLS-115hr1107eh.xml
HR1107-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1107rh/xml/BILLS-115hr1107rh.xml
HR1107-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1107ih/xml/BILLS-115hr1107ih.xml
HR1108-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1108ih/xml/BILLS-115hr1108ih.xml
HR1109-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115hr1109enr/xml/BILLS-115hr1109enr.xml
HR1109-115,Engrossed Amendment Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1109eas/xml/BILLS-115hr1109eas.xml
HR1109-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1109rs/xml/BILLS-115hr1109rs.xml
HR1109-115,Referred in Senate,https://www.govinfo.gov/content/pkg/BILLS-115hr1109rfs/xml/BILLS-115hr1109rfs.xml
HR1109-115,Engrossed in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1109eh/xml/BILLS-115hr1109eh.xml
HR1109-115,Reported in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1109rh/xml/BILLS-115hr1109rh.xml
HR1109-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1109ih/xml/BILLS-115hr1109ih.xml
HR111-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr111ih/xml/BILLS-115hr111ih.xml
HR1110-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1110ih/xml/BILLS-115hr1110ih.xml
HR1111-115,Introduced in House,https://www.govinfo.gov/content/pkg/BILLS-115hr1111ih/xml/BILLS-115hr1111ih.xml
