bill_id,chamber,term,session,action,roll_number,url
HR5515-115,Senate,115,2,CONFERENCE REPORT AGREED TO,181,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00181
HR5515-115,House,115,2,Placeholder Text for H42510,379,http://clerk.house.gov/evs/2018/roll379.xml
HR5515-115,Senate,115,2,MOTION TO INSTRUCT,149,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00149
HR5515-115,Senate,115,2,MOTION TO INSTRUCT,148,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00148
HR5515-115,Senate,115,2,FREE TEXT,147,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00147
HR5515-115,House,115,2,Vote on House Agreeing to the Senate Action,301,http://clerk.house.gov/evs/2018/roll301.xml
HR5515-115,House,115,2,Vote on House Agreeing to the Senate Action,300,http://clerk.house.gov/evs/2018/roll300.xml
HR5515-115,Senate,115,2,PASSED SENATE,128,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00128
HR5515-115,Senate,115,2,CLOTURE MOTION,126,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00126
HR5515-115,Senate,115,2,MOTION TO CONSIDER,120,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00120
HR5515-115,Senate,115,2,CLOTURE MOTION,119,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00119
HR5515-115,House,115,2,Passage of a Measure,230,http://clerk.house.gov/evs/2018/roll230.xml
HR5515-115,House,115,2,Placeholder Text for H36810,229,http://clerk.house.gov/evs/2018/roll229.xml
HR5645-115,House,115,2,Passage of a Measure,177,http://clerk.house.gov/evs/2018/roll177.xml
HR5645-115,House,115,2,Motion to Commit/Recommit With Instructions Results,176,http://clerk.house.gov/evs/2018/roll176.xml
HR5655-115,House,115,2,Final Passage Under Suspension of the Rules Results,233,http://clerk.house.gov/evs/2018/roll233.xml
HR5676-115,House,115,2,Final Passage Under Suspension of the Rules Results,270,http://clerk.house.gov/evs/2018/roll270.xml
HR5682-115,House,115,2,Final Passage Under Suspension of the Rules Results,215,http://clerk.house.gov/evs/2018/roll215.xml
HR5687-115,House,115,2,Final Passage Under Suspension of the Rules Results,269,http://clerk.house.gov/evs/2018/roll269.xml
HR5698-115,House,115,2,Passage of a Measure,188,http://clerk.house.gov/evs/2018/roll188.xml
HR5735-115,House,115,2,Passage of a Measure,266,http://clerk.house.gov/evs/2018/roll266.xml
HR5749-115,House,115,2,Final Passage Under Suspension of the Rules Results,315,http://clerk.house.gov/evs/2018/roll315.xml
HR5783-115,House,115,2,Final Passage Under Suspension of the Rules Results,290,http://clerk.house.gov/evs/2018/roll290.xml
HR5787-115,House,115,2,Final Passage Under Suspension of the Rules Results,419,http://clerk.house.gov/evs/2018/roll419.xml
HR5788-115,House,115,2,Passage of a Measure,265,http://clerk.house.gov/evs/2018/roll265.xml
HR5793-115,House,115,2,Final Passage Under Suspension of the Rules Results,314,http://clerk.house.gov/evs/2018/roll314.xml
HR5797-115,House,115,2,Passage of a Measure,276,http://clerk.house.gov/evs/2018/roll276.xml
HR5797-115,House,115,2,Motion to Commit/Recommit With Instructions Results,275,http://clerk.house.gov/evs/2018/roll275.xml
HR582-115,House,115,1,Final Passage Under Suspension of the Rules Results,61,http://clerk.house.gov/evs/2017/roll061.xml
HR5841-115,House,115,2,Final Passage Under Suspension of the Rules Results,295,http://clerk.house.gov/evs/2018/roll295.xml
HR5864-115,House,115,2,Final Passage Under Suspension of the Rules Results,374,http://clerk.house.gov/evs/2018/roll374.xml
HR5890-115,House,115,2,Final Passage Under Suspension of the Rules Results,263,http://clerk.house.gov/evs/2018/roll263.xml
HR5891-115,House,115,2,Final Passage Under Suspension of the Rules Results,264,http://clerk.house.gov/evs/2018/roll264.xml
HR5895-115,House,115,2,Placeholder Text for H42510,399,http://clerk.house.gov/evs/2018/roll399.xml
HR5895-115,Senate,115,2,CONFERENCE REPORT AGREED TO,207,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00207
HR5895-115,Senate,115,2,MOTION TO INSTRUCT,151,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00151
HR5895-115,Senate,115,2,MOTION TO INSTRUCT,150,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00150
HR5895-115,Senate,115,2,PASSED SENATE,139,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00139
HR5895-115,Senate,115,2,CLOTURE MOTION,129,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00129
HR5895-115,House,115,2,Passage of a Measure,257,http://clerk.house.gov/evs/2018/roll257.xml
HR5895-115,House,115,2,Motion to Commit/Recommit With Instructions Results,256,http://clerk.house.gov/evs/2018/roll256.xml
HR5923-115,House,115,2,Final Passage Under Suspension of the Rules Results,394,http://clerk.house.gov/evs/2018/roll394.xml
HR6-115,Senate,115,2,SENATE AGREED (FREE TEXT),221,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00221
HR6-115,Senate,115,2,PASSED SENATE,210,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00210
HR6-115,House,115,2,Passage of a Measure,288,http://clerk.house.gov/evs/2018/roll288.xml
HR6-115,House,115,2,Motion to Commit/Recommit With Instructions Results,287,http://clerk.house.gov/evs/2018/roll287.xml
HR601-115,House,115,1,Vote on House Agreeing to the Senate Action,480,http://clerk.house.gov/evs/2017/roll480.xml
HR601-115,Senate,115,1,SENATE CONCURRED (FREE TEXT),192,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00192
HR601-115,Senate,115,1,CLOTURE MOTION,191,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00191
HR601-115,Senate,115,1,MOTION TO RECOMMIT,190,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00190
HR601-115,Senate,115,1,MOTION TO RECOMMIT,189,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00189
HR6064-115,House,115,2,Final Passage Under Suspension of the Rules Results,416,http://clerk.house.gov/evs/2018/roll416.xml
HR6082-115,House,115,2,Passage of a Measure,278,http://clerk.house.gov/evs/2018/roll278.xml
HR6082-115,House,115,2,Motion to Commit/Recommit With Instructions Results,277,http://clerk.house.gov/evs/2018/roll277.xml
HR613-115,House,115,2,Final Passage Under Suspension of the Rules Results,181,http://clerk.house.gov/evs/2018/roll181.xml
HR6136-115,House,115,2,Passage of a Measure,297,http://clerk.house.gov/evs/2018/roll297.xml
HR6136-115,House,115,2,Motion to Commit/Recommit With Instructions Results,296,http://clerk.house.gov/evs/2018/roll296.xml
HR6147-115,House,115,2,Vote on House Agreeing to the Senate Action,388,http://clerk.house.gov/evs/2018/roll388.xml
HR6147-115,Senate,115,2,PASSED SENATE,180,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00180
HR6147-115,Senate,115,2,CLOTURE MOTION,175,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00175
HR6147-115,House,115,2,Passage of a Measure,365,http://clerk.house.gov/evs/2018/roll365.xml
HR6147-115,House,115,2,Motion to Commit/Recommit With Instructions Results,364,http://clerk.house.gov/evs/2018/roll364.xml
HR6157-115,House,115,2,Placeholder Text for H42510,405,http://clerk.house.gov/evs/2018/roll405.xml
HR6157-115,Senate,115,2,CONFERENCE REPORT AGREED TO,212,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00212
HR6157-115,Senate,115,2,CLOTURE MOTION,211,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00211
HR6157-115,House,115,2,Vote on House Agreeing to the Senate Action,380,http://clerk.house.gov/evs/2018/roll380.xml
HR6157-115,Senate,115,2,PASSED SENATE,193,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00193
HR6157-115,House,115,2,Passage of a Measure,313,http://clerk.house.gov/evs/2018/roll313.xml
HR6157-115,House,115,2,Motion to Commit/Recommit With Instructions Results,312,http://clerk.house.gov/evs/2018/roll312.xml
HR6199-115,House,115,2,Passage of a Measure,377,http://clerk.house.gov/evs/2018/roll377.xml
HR620-115,House,115,2,Passage of a Measure,80,http://clerk.house.gov/evs/2018/roll080.xml
HR6207-115,House,115,2,Final Passage Under Suspension of the Rules Results,422,http://clerk.house.gov/evs/2018/roll422.xml
HR6227-115,House,115,2,Vote on House Agreeing to the Senate Action,442,http://clerk.house.gov/evs/2018/roll442.xml
HR6237-115,House,115,2,Passage of a Measure,326,http://clerk.house.gov/evs/2018/roll326.xml
HR6287-115,House,115,2,Vote on House Agreeing to the Senate Action,495,http://clerk.house.gov/evs/2018/roll495.xml
HR6311-115,House,115,2,Passage of a Measure,376,http://clerk.house.gov/evs/2018/roll376.xml
HR6311-115,House,115,2,Motion to Commit/Recommit With Instructions Results,375,http://clerk.house.gov/evs/2018/roll375.xml
HR6368-115,House,115,2,Final Passage Under Suspension of the Rules Results,400,http://clerk.house.gov/evs/2018/roll400.xml
HR6369-115,House,115,2,Final Passage Under Suspension of the Rules Results,401,http://clerk.house.gov/evs/2018/roll401.xml
HR6418-115,House,115,2,Final Passage Under Suspension of the Rules Results,464,http://clerk.house.gov/evs/2018/roll464.xml
HR6439-115,House,115,2,Final Passage Under Suspension of the Rules Results,381,http://clerk.house.gov/evs/2018/roll381.xml
HR648-115,House,115,1,Final Passage Under Suspension of the Rules Results,160,http://clerk.house.gov/evs/2017/roll160.xml
HR654-115,House,115,1,Final Passage Under Suspension of the Rules Results,196,http://clerk.house.gov/evs/2017/roll196.xml
HR657-115,House,115,1,Final Passage Under Suspension of the Rules Results,239,http://clerk.house.gov/evs/2017/roll239.xml
HR6602-115,House,115,2,Final Passage Under Suspension of the Rules Results,473,http://clerk.house.gov/evs/2018/roll473.xml
HR6615-115,House,115,2,Vote on House Agreeing to the Senate Action,437,http://clerk.house.gov/evs/2018/roll437.xml
HR6652-115,House,115,2,Final Passage Under Suspension of the Rules Results,443,http://clerk.house.gov/evs/2018/roll443.xml
HR6691-115,House,115,2,Passage of a Measure,393,http://clerk.house.gov/evs/2018/roll393.xml
HR6729-115,House,115,2,Final Passage Under Suspension of the Rules Results,408,http://clerk.house.gov/evs/2018/roll408.xml
HR6756-115,House,115,2,Passage of a Measure,412,http://clerk.house.gov/evs/2018/roll412.xml
HR6757-115,House,115,2,Passage of a Measure,411,http://clerk.house.gov/evs/2018/roll411.xml
HR6760-115,House,115,2,Passage of a Measure,414,http://clerk.house.gov/evs/2018/roll414.xml
HR6760-115,House,115,2,Motion to Commit/Recommit With Instructions Results,413,http://clerk.house.gov/evs/2018/roll413.xml
HR6784-115,House,115,2,Passage of a Measure,420,http://clerk.house.gov/evs/2018/roll420.xml
HR689-115,House,115,1,Final Passage Under Suspension of the Rules Results,79,http://clerk.house.gov/evs/2017/roll079.xml
HR6901-115,House,115,2,Final Passage Under Suspension of the Rules Results,425,http://clerk.house.gov/evs/2018/roll425.xml
HR695-115,Senate,115,2,MOTION TO CONSIDER,274,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00274
HR695-115,House,115,2,Vote on House Agreeing to the Senate Action,472,http://clerk.house.gov/evs/2018/roll472.xml
HR695-115,Senate,115,2,CLOTURE MOTION,29,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=2&vote=00029
HR695-115,House,115,2,Vote on House Agreeing to the Senate Action,49,http://clerk.house.gov/evs/2018/roll049.xml
HR699-115,House,115,1,Final Passage Under Suspension of the Rules Results,100,http://clerk.house.gov/evs/2017/roll100.xml
HR7-115,House,115,1,Passage of a Measure,65,http://clerk.house.gov/evs/2017/roll065.xml
HR7-115,House,115,1,Motion to Commit/Recommit With Instructions Results,64,http://clerk.house.gov/evs/2017/roll064.xml
HR7093-115,House,115,2,Final Passage Under Suspension of the Rules Results,451,http://clerk.house.gov/evs/2018/roll451.xml
HR7187-115,House,115,2,Final Passage Under Suspension of the Rules Results,424,http://clerk.house.gov/evs/2018/roll424.xml
HR72-115,Senate,115,1,PASSED SENATE,28,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?&congress=115&session=1&vote=00028
HR720-115,House,115,1,Passage of a Measure,158,http://clerk.house.gov/evs/2017/roll158.xml
HR720-115,House,115,1,Motion to Commit/Recommit With Instructions Results,157,http://clerk.house.gov/evs/2017/roll157.xml
HR7217-115,House,115,2,Final Passage Under Suspension of the Rules Results,428,http://clerk.house.gov/evs/2018/roll428.xml
HR7227-115,House,115,2,Final Passage Under Suspension of the Rules Results,455,http://clerk.house.gov/evs/2018/roll455.xml
HR725-115,House,115,1,Passage of a Measure,152,http://clerk.house.gov/evs/2017/roll152.xml
HR725-115,House,115,1,Motion to Commit/Recommit With Instructions Results,151,http://clerk.house.gov/evs/2017/roll151.xml
HR7279-115,House,115,2,Final Passage Under Suspension of the Rules Results,441,http://clerk.house.gov/evs/2018/roll441.xml
HR7293-115,House,115,2,Final Passage Under Suspension of the Rules Results,479,http://clerk.house.gov/evs/2018/roll479.xml
HR7318-115,House,115,2,Final Passage Under Suspension of the Rules Results,475,http://clerk.house.gov/evs/2018/roll475.xml
HR7319-115,House,115,2,Final Passage Under Suspension of the Rules Results,476,http://clerk.house.gov/evs/2018/roll476.xml
HR732-115,House,115,1,Passage of a Measure,580,http://clerk.house.gov/evs/2017/roll580.xml
HR7327-115,House,115,2,Final Passage Under Suspension of the Rules Results,440,http://clerk.house.gov/evs/2018/roll440.xml
HR7328-115,House,115,2,Final Passage Under Suspension of the Rules Results,449,http://clerk.house.gov/evs/2018/roll449.xml
HR7329-115,House,115,2,Final Passage Under Suspension of the Rules Results,477,http://clerk.house.gov/evs/2018/roll477.xml
HR7388-115,House,115,2,Final Passage Under Suspension of the Rules Results,497,http://clerk.house.gov/evs/2018/roll497.xml
HR767-115,House,115,2,Vote on House Agreeing to the Senate Action,462,http://clerk.house.gov/evs/2018/roll462.xml
HR772-115,House,115,2,Passage of a Measure,56,http://clerk.house.gov/evs/2018/roll056.xml
HR78-115,House,115,1,Passage of a Measure,51,http://clerk.house.gov/evs/2017/roll051.xml
HR78-115,House,115,1,Motion to Commit/Recommit With Instructions Results,50,http://clerk.house.gov/evs/2017/roll050.xml
HR79-115,House,115,1,Passage of a Measure,31,http://clerk.house.gov/evs/2017/roll031.xml
HR8-115,House,115,2,Passage of a Measure,238,http://clerk.house.gov/evs/2018/roll238.xml
HR8-115,House,115,2,Motion to Commit/Recommit With Instructions Results,237,http://clerk.house.gov/evs/2018/roll237.xml
HR806-115,House,115,1,Passage of a Measure,391,http://clerk.house.gov/evs/2017/roll391.xml
HR806-115,House,115,1,Motion to Commit/Recommit With Instructions Results,390,http://clerk.house.gov/evs/2017/roll390.xml
HR835-115,House,115,2,Final Passage Under Suspension of the Rules Results,115,http://clerk.house.gov/evs/2018/roll115.xml
HR849-115,House,115,1,Passage of a Measure,604,http://clerk.house.gov/evs/2017/roll604.xml
HR863-115,House,115,1,Final Passage Under Suspension of the Rules Results,102,http://clerk.house.gov/evs/2017/roll102.xml
HR876-115,House,115,1,Final Passage Under Suspension of the Rules Results,223,http://clerk.house.gov/evs/2017/roll223.xml
HR88-115,House,115,2,Vote on House Agreeing to the Senate Action,470,http://clerk.house.gov/evs/2018/roll470.xml
HR910-115,House,115,1,Final Passage Under Suspension of the Rules Results,237,http://clerk.house.gov/evs/2017/roll237.xml
HR953-115,House,115,1,Passage of a Measure,282,http://clerk.house.gov/evs/2017/roll282.xml
HR953-115,House,115,1,Motion to Commit/Recommit With Instructions Results,281,http://clerk.house.gov/evs/2017/roll281.xml
HR965-115,House,115,1,Final Passage Under Suspension of the Rules Results,545,http://clerk.house.gov/evs/2017/roll545.xml
HR974-115,House,115,1,Final Passage Under Suspension of the Rules Results,87,http://clerk.house.gov/evs/2017/roll087.xml
